2025-02-09 10:46:47,610 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:46:49,264 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:49:22,928 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:49:22,930 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:49:22,964 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:49:23,079 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:49:23,087 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:49:23,092 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:49:23,109 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:49:23,116 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:49:23,127 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:49:23,131 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:49:23,132 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:55:51,634 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:55:52,367 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:55:52,367 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:56:01,209 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:56:01,215 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:56:01,215 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:56:01,476 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:56:01,524 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:56:01,524 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:56:29,727 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:56:29,735 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:56:29,735 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:56:41,703 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:56:41,716 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:56:41,716 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:56:41,729 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:56:41,736 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
